recording_date,anno.res_index_label,code,drivers,cell_name,patched_cell_container,63x_call
2018-05-15,,T301,Slc17a8-iCre,Slc17a8-iCre;Ai14-387905.06.02.01,PAS4_180515_452_A01,
2018-02-13,,T301x,Pvalb-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-375688.06.02.02,PBS4_180213_505_A01,
2018-02-13,,T301x,Scnn1a-Tg2-Cre,Scnn1a-Tg2-Cre;Ai14-375567.07.01.01,P2S4_180213_055_A01,63x no go
2018-02-16,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374885.07.02.02,P8S4_180216_352_A01,63x no go
2018-05-08,,mIVSCC-MET,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-388823.04.02.01,P8S4_180508_354_A01,
2018-05-31,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391840.04.02.02,P8S4_180531_355_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.03.02.01,P8S4_180601_351_A01,
2018-05-21,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390928.03.01.02,P1S4_180521_004_A01,
2018-05-14,,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-389352.04.01.02,PBS4_180514_506_A01,
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392701.04.01.01,P9S4_180604_401_A01,
2018-05-09,,mIVSCC-MET,Htr3a-Cre_NO152 Sst-IRES-FlpO,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388546.04.01.02,PBS4_180509_505_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376045.06.02.01,P9S4_180223_401_A01,
2018-05-15,,mIVSCC-MET,Slc32a1-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-389210.04.01.02,P1S4_180515_002_A01,
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389709.05.01.03,P2S4_180504_057_A01,
2018-05-08,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390085.02.02.01,PBS4_180508_502_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.05.01.05,PBS4_180601_505_A01,
2018-02-16,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374885.07.02.01,P8S4_180216_351_A01,63x go
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392701.05.02.02,P2S4_180604_052_A01,
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392701.02.02.02,P8S4_180604_352_A01,
2018-06-06,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394301.04.02.02,P2S4_180606_052_A01,
2018-05-07,,mIVSCC-MET,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-388821.04.01.02,P2S4_180507_052_A01,
2018-05-16,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390757.04.01.01,P2S4_180516_054_A01,
2018-05-30,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392698.04.01.01,PBS4_180530_501_A01,
2018-05-08,,mIVSCC-MET,Htr3a-Cre_NO152 Pvalb-T2A-FlpO,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-390186.03.01.01,P2S4_180508_053_A01,
2018-05-31,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392699.05.01.02,P1S4_180531_002_A01,
2018-05-08,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390085.03.02.03,P8S4_180508_353_A01,
2018-05-30,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392698.05.02.01,PBS4_180530_503_A01,
2018-05-21,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390928.02.01.04,PBS4_180521_506_A01,
2018-05-30,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392698.03.02.02,P8S4_180530_352_A01,
2018-05-21,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-391341.03.01.02,P1S4_180521_002_A01,
2018-05-16,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390757.03.02.02,PAS4_180516_455_A01,
2018-02-16,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374885.08.01.02,P1S4_180216_002_A01,63x go
2018-02-14,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374884.07.02.03,P8S4_180214_356_A01,63x no go
2018-02-12,,T301x,Pvalb-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-375686.07.02.01,P9S4_180212_402_A01,63x go
2018-05-24,,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-390983.04.01.02,PBS4_180524_504_A01,
2018-02-23,,T301x,Tlx3-Cre_PL56,Tlx3-Cre_PL56;Ai14-375777.06.01.01,P8S4_180223_359_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376047.07.02.01,PBS4_180223_505_A01,
2018-05-02,,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-386824.05.02.04,PBS4_180502_511_A01,
2018-05-02,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-387602.03.02.02,PBS4_180502_506_A01,
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392697.04.02.02,PBS4_180529_508_A01,
2018-05-18,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390758.02.02.01,P2S4_180518_053_A01,
2018-05-22,,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-391571.04.02.02,P8S4_180522_352_A01,
2018-05-31,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392699.04.01.01,PBS4_180531_502_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.02.02.04,PBS4_180601_510_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.05.02.01,P2S4_180601_051_A01,
2018-05-14,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390755.04.01.03,P1S4_180514_003_A01,
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392701.05.01.03,P1S4_180604_003_A01,
2018-02-14,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-375871.05.01.03,P9S4_180214_403_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376048.06.02.01,PAS4_180223_451_A01,
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.06.02.02,P8S4_180605_355_A01,
2018-05-30,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392698.03.02.01,P8S4_180530_351_A01,
2018-02-13,,T301x,Scnn1a-Tg2-Cre,Scnn1a-Tg2-Cre;Ai14-375567.06.01.01,PBS4_180213_506_A01,63x no go
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392697.03.02.03,P8S4_180529_357_A01,
2018-05-08,,mIVSCC-MET,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-388823.03.02.02,PAS4_180508_454_A01,
2018-05-31,,mIVSCC-MET,Npy-IRES2-FlpO Vip-IRES-Cre,Vip-IRES-Cre;Npy-IRES2-FlpO;Ai65-391678.04.02.01,PAS4_180531_453_A01,
2018-06-01,,mIVSCC-MET,Slc32a1-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-392608.05.01.01,P9S4_180601_408_A01,
2018-05-30,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392698.04.02.01,PAS4_180530_451_A01,
2018-05-07,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-388042.02.01.01,PAS4_180507_453_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.05.01.06,PBS4_180601_506_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.05.01.02,PBS4_180601_502_A01,
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389710.03.02.01,PAS4_180504_454_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376045.07.01.03,PBS4_180223_503_A01,
2018-05-31,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391840.03.02.01,PAS4_180531_452_A01,
2018-05-14,,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-389352.04.01.03,PBS4_180514_507_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.03.01.02,P1S4_180601_002_A01,
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392696.04.01.02,P1S4_180529_002_A01,
2018-05-31,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392699.03.01.03,P9S4_180531_403_A01,
2018-05-23,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390762.04.02.01,P8S4_180523_353_A01,
2018-05-07,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-388042.03.01.03,P9S4_180507_407_A01,
2018-05-21,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390928.04.02.03,P8S4_180521_358_A01,
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392696.02.02.03,PBS4_180529_503_A01,
2018-05-02,,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-386824.05.02.01,PBS4_180502_508_A01,
2018-02-13,,T301x,Pvalb-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-375688.07.02.02,P8S4_180213_352_A01,63x no go
2018-05-23,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390760.02.02.01,PBS4_180523_508_A01,
2018-06-06,,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-392647.04.02.01,P2S4_180606_053_A01,
2018-02-09,,T301x,Ctgf-T2A-dgCre,Ctgf-T2A-dgCre;Ai14-374416.07.01.01,P9S4_180209_404_A01,63x go
2018-05-31,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392699.02.02.01,PBS4_180531_501_A01,
2018-02-14,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-375870.06.02.02,PBS4_180214_505_A01,63x no go
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.05.02.01,PAS4_180605_451_A01,
2018-02-12,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374880.06.02.02,P1S4_180212_004_A01,63x go
2018-05-11,,T301,Slc17a8-iCre,Slc17a8-iCre;Ai14-387901.01.01.01,P1S4_180511_001_A01,
2018-05-31,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392699.04.02.03,P8S4_180531_353_A01,
2018-05-21,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390928.04.02.02,P8S4_180521_357_A01,
2018-06-06,,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-392647.04.01.01,PAS4_180606_454_A01,
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392696.03.01.02,P9S4_180529_402_A01,
2018-05-29,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391834.03.01.01,PAS4_180529_453_A01,
2018-05-14,,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-389352.03.02.01,P8S4_180514_354_A01,
2018-05-21,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390928.02.01.05,PBS4_180521_507_A01,
2018-05-08,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390085.04.01.01,PBS4_180508_501_A01,
2018-02-14,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-375871.06.02.03,PBS4_180214_503_A01,63x no go
2018-05-07,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-388042.03.01.01,P9S4_180507_405_A01,
2018-02-09,,T301x,Ctgf-T2A-dgCre,Ctgf-T2A-dgCre;Ai14-374412.06.02.03,P8S4_180209_356_A01,63x go
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392703.03.01.01,PBS4_180604_505_A01,
2018-05-29,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391834.02.01.01,P9S4_180529_404_A01,
2018-02-20,,T301x,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-376069.07.01.02,P2S4_180220_054_A01,
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389709.03.01.01,P9S4_180504_401_A01,
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392703.03.02.02,P8S4_180604_356_A01,
2018-05-07,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-388042.03.02.01,P2S4_180507_053_A01,
2018-06-01,,mIVSCC-MET,Slc32a1-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-392608.05.01.02,P9S4_180601_409_A01,
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.02.02.04,P2S4_180605_054_A01,
2018-05-21,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-391341.04.02.02,P8S4_180521_352_A01,
2018-05-14,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390755.04.01.04,P1S4_180514_004_A01,
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389709.04.02.01,PAS4_180504_453_A01,
2018-06-01,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391841.04.02.02,P8S4_180601_356_A01,
2018-05-23,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390760.02.01.01,PBS4_180523_505_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.02.02.02,PBS4_180601_508_A01,
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.06.02.01,P8S4_180605_354_A01,
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.04.01.03,P9S4_180605_403_A01,
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392701.03.02.01,PAS4_180604_451_A01,
2018-06-06,,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-392647.03.02.01,P8S4_180606_354_A01,
2018-05-02,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-387579.03.01.03,PBS4_180502_503_A01,
2018-02-13,,T301x,Pvalb-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-375688.06.01.01,P2S4_180213_051_A01,63x go
2018-06-06,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394301.04.01.01,P9S4_180606_401_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.05.02.03,P2S4_180601_053_A01,
2018-02-12,,T301x,Scnn1a-Tg2-Cre,Scnn1a-Tg2-Cre;Ai14-375563.07.01.01,P2S4_180212_051_A01,63x no go
2018-05-31,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392699.04.01.02,PBS4_180531_503_A01,
2018-05-07,,mIVSCC-MET,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-388821.03.02.02,P8S4_180507_355_A01,
2018-05-23,,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-390981.04.02.02,P2S4_180523_052_A01,
2018-06-01,,mIVSCC-MET,Slc32a1-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-392608.03.02.01,PAS4_180601_453_A01,
2018-05-08,,mIVSCC-MET,Htr3a-Cre_NO152 Sst-IRES-FlpO,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.04.02.02,P2S4_180508_052_A01,
2018-06-01,,mIVSCC-MET,Slc32a1-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-392608.03.01.02,P9S4_180601_406_A01,
2018-02-12,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374880.06.01.01,P9S4_180212_405_A01,63x no go
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.04.01.02,P9S4_180601_402_A01,
2018-05-31,,mIVSCC-MET,Npy-IRES2-FlpO Vip-IRES-Cre,Vip-IRES-Cre;Npy-IRES2-FlpO;Ai65-391678.04.01.02,P9S4_180531_408_A01,
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.04.02.03,P8S4_180605_353_A01,
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.04.02.02,P8S4_180605_352_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376045.07.02.01,P8S4_180223_351_A01,
2018-06-06,,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-392647.05.02.01,P8S4_180606_355_A01,
2018-05-14,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390755.04.01.01,P1S4_180514_001_A01,
2018-02-20,,T301x,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-376069.07.01.01,P2S4_180220_053_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.05.02.02,P2S4_180601_052_A01,
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392697.04.02.01,PBS4_180529_507_A01,
2018-05-22,,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-391571.04.02.01,P8S4_180522_351_A01,
2018-02-14,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374884.04.01.02,PBS4_180214_507_A01,63x no go
2018-05-14,,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-390255.02.02.01,PAS4_180514_453_A01,
2018-05-23,,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-390981.05.01.01,PAS4_180523_451_A01,
2018-05-29,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-392332.04.01.01,P9S4_180529_408_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376047.05.02.01,PBS4_180223_507_A01,
2018-05-09,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-387691.03.01.03,PBS4_180509_503_A01,
2018-02-12,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374880.06.02.03,P1S4_180212_005_A01,63x go
2018-05-21,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390928.04.02.01,P8S4_180521_356_A01,
2018-05-08,,mIVSCC-MET,Htr3a-Cre_NO152 Sst-IRES-FlpO,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.03.01.04,P9S4_180508_404_A01,
2018-02-12,,T301x,Pvalb-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-375686.06.01.01,P8S4_180212_351_A01,
2018-02-14,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-375870.06.02.01,PBS4_180214_504_A01,63x no go
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389709.05.02.01,P8S4_180504_355_A01,
2018-05-14,,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-389956.04.02.01,P8S4_180514_357_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376045.06.02.03,P9S4_180223_403_A01,
2018-02-16,,T301x,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-374885.08.01.03,P1S4_180216_003_A01,63x no go
2018-06-06,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394301.04.01.02,P9S4_180606_402_A01,
2018-06-01,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391841.03.01.01,P2S4_180601_054_A01,
2018-06-05,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-394299.04.01.01,P9S4_180605_401_A01,
2018-02-14,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-375871.05.01.02,P9S4_180214_402_A01,63x no go
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392703.03.01.03,PBS4_180604_507_A01,
2018-02-23,,T301x,Cux2-CreERT2,Cux2-CreERT2;Ai14-376045.07.01.04,PBS4_180223_504_A01,
2018-05-18,,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-391509.04.02.01,PAS4_180518_451_A01,
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392696.03.02.01,P8S4_180529_351_A01,
2018-05-15,,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-389353.04.02.01,P8S4_180515_352_A01,
2018-05-16,,mIVSCC-MET,Slc17a8-iCre,Slc17a8-iCre;Ai14-387906.04.02.02,P8S4_180516_356_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.03.02.03,P8S4_180601_353_A01,
2018-05-29,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391834.05.01.01,PBS4_180529_506_A01,
2018-05-14,,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-390255.02.01.02,P9S4_180514_410_A01,
2018-05-29,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392697.02.02.01,PAS4_180529_454_A01,
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392701.05.01.02,P1S4_180604_002_A01,
2018-05-29,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-391834.04.01.02,P8S4_180529_354_A01,
2018-05-24,,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-390983.04.01.03,PBS4_180524_505_A01,
2018-02-20,,T301x,Ntsr1-Cre_GN220,Ntsr1-Cre_GN220;Ai14-376627.07.02.02,P8S4_180220_354_A01,
2018-05-14,,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-389352.04.01.01,PBS4_180514_505_A01,
2018-05-24,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-391339.04.01.01,P2S4_180524_051_A01,
2018-05-24,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-391339.04.02.01,PAS4_180524_451_A01,
2018-06-01,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392700.04.01.03,P9S4_180601_403_A01,
2018-05-11,,mIVSCC-MET,Slc17a8-iCre,Slc17a8-iCre;Ai14-387899.04.01.02,P9S4_180511_401_A01,
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389710.04.01.01,PBS4_180504_504_A01,
2018-06-04,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392701.03.01.04,PBS4_180604_504_A01,
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389710.03.01.01,P2S4_180504_054_A01,
2018-05-08,,mIVSCC-MET,Rbp4-Cre_KL100,Rbp4-Cre_KL100;Ai14-388823.04.02.03,P8S4_180508_356_A01,
2018-05-31,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392699.05.01.01,P1S4_180531_001_A01,
2018-05-23,,mIVSCC-MET,Slc17a8-IRES2-Cre,Slc17a8-IRES2-Cre;Ai14-390760.02.01.02,PBS4_180523_506_A01,
2018-05-18,,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-391509.03.01.02,P2S4_180518_052_A01,
2018-05-07,,mIVSCC-MET,Slc32a1-T2A-FlpO Vipr2-IRES2-Cre,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-388176.02.01.01,P9S4_180507_404_A01,
2018-05-04,,mIVSCC-MET,Th-P2A-FlpO,Th-P2A-FlpO;Ai65F-389709.03.02.01,PAS4_180504_452_A01,
2018-05-15,,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-389353.04.02.02,P8S4_180515_353_A01,
2018-05-14,,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-389352.03.02.02,P8S4_180514_355_A01,
2018-05-09,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-388049.04.01.02,PBS4_180509_508_A01,
2018-05-30,,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-392698.03.02.03,P8S4_180530_353_A01,
2018-05-07,,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-390084.04.02.02,P8S4_180507_352_A01,
2018-05-09,,mIVSCC-MET,Htr3a-Cre_NO152 Sst-IRES-FlpO,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388546.04.01.03,PBS4_180509_506_A01,
2018-05-21,,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-391467.04.01.01,PAS4_180521_452_A01,
